10 7.8018
11 6.12815
12 11.6683
13 7.85818
14 11.2999
15 7.24193
16 7.20897
17 7.21543
18 8.0397
19 7.75217
20 10.4075
21 9.44047
22 9.01393
23 9.42826
24 16.2601
25 15.2031
26 15.4891
27 14.8861
28 15.9847
29 16.2229
30 15.8235
31 14.7634
32 15.9715
33 16.301
34 15.7146
35 15.3832
36 23.6872
37 23.599
38 23.152
39 20.6485
40 21.6653
