16 3.27581
24 2.67096
31 2.7126
32 2.68467
48 2.66509
64 2.79322
73 2.77681
96 2.61644
97 2.68985
127 2.53862
128 2.38038
129 2.43159
163 2.42473
191 2.27093
192 2.06306
229 2.07063
255 2.04419
256 1.17522
257 2.04289
319 2.0108
320 2.08381
321 2.3007
370 2.33194
417 2.31491
450 2.26344
479 2.25451
480 2.04184
511 2.10952
512 1.29293
600 1.91811
700 1.50376
800 1.07365
900 1.36604
1000 1.19437
1200 0.303387
