1 0.0546805
2 0.295275
3 0.74159
4 1.93549
5 2.35368
6 3.89524
7 3.74408
8 7.7457
9 5.56433
10 7.3361
11 5.52071
12 12.2021
13 8.15121
14 11.2001
15 7.2784
16 6.7844
17 7.18756
18 7.59045
19 7.47254
20 9.80664
21 9.34808
22 9.15693
23 8.89319
24 16.3826
25 15.4621
26 16.0253
27 14.8458
28 15.5867
29 15.3988
30 14.7006
31 14.0037
32 16.0893
33 15.656
34 14.8778
35 14.2492
36 22.2154
37 22.6254
38 21.9498
39 21.3546
40 22.3549
