1 0.00161932
2 0.012499
3 0.0423371
4 0.09023
5 0.16957
6 0.285257
7 0.431397
8 0.635689
9 0.857353
10 1.13573
11 1.43777
12 1.75502
13 2.24937
14 2.72084
15 3.26134
16 4.00535
17 0.812128
18 0.989414
19 1.13745
20 1.27082
21 1.34441
22 1.55106
23 1.5421
24 2.05014
25 2.21561
26 2.53729
27 2.7907
28 3.08889
29 3.35134
30 3.73089
31 4.06542
32 4.41754
33 1.74776
34 1.85898
35 2.02757
36 2.16727
37 2.34673
38 2.4391
39 2.63008
40 2.83687
